Id,CourseNameShort,Academy,City,Languages,ProgrammeDuration,TuitionFees,ApplicationDeadline,IsCompleteOnlinePossible,BadgeLabel,SupportInternationalStudents,Subject,TypeOfElearning,From,To,Time ,Frequency ,Distance (km),city2,Jobs in City
3799,Autonomous Systems (MSc),Hochschule Bonn-Rhein-Sieg,sankt augustin,English,4 Semesters,,"<p>There Are Two Semesters Per Year,<strong> Winter Semester</strong> (starts The First Week Of September) And <strong>summer Semester</strong> (starts The First Week Of March).</p>

<p>The Application Windows For Both Semesters Open The Year Before The Semester Starts: For The Winter Semester (WS), It Opens On 15 November, And For The Summer Semester (SS), It Opens On 15 May.</p>

<p>The Deadlines Are As Follows:</p>

<p>For International Students <strong>requiring A Visa</strong> To Study In Germany:</p>

<ul>
	<li>winter Semester: 15 January Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15&nbsp;July Of The Year Before The Semester Starts</li>
</ul>

<p>For Students Who<strong> Do Not Require A Visa</strong> To Study In Germany (e.g. Because They Already Hold A Residency Permit In Germany Or Are EU Citizens):</p>

<ul>
	<li>winter Semester: 15 August Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15 February Of The Same Year In Which The Semester Starts</li>
</ul>",FALSE,,Buddy Programme | Welcome Event | Tutors,Computer Science,,sankt augustin,Siegen,90–100,1,59.95,sankt augustin,11
3799,Autonomous Systems (MSc),Hochschule Bonn-Rhein-Sieg,sankt augustin,English,4 Semesters,,"<p>There Are Two Semesters Per Year,<strong> Winter Semester</strong> (starts The First Week Of September) And <strong>summer Semester</strong> (starts The First Week Of March).</p>

<p>The Application Windows For Both Semesters Open The Year Before The Semester Starts: For The Winter Semester (WS), It Opens On 15 November, And For The Summer Semester (SS), It Opens On 15 May.</p>

<p>The Deadlines Are As Follows:</p>

<p>For International Students <strong>requiring A Visa</strong> To Study In Germany:</p>

<ul>
	<li>winter Semester: 15 January Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15&nbsp;July Of The Year Before The Semester Starts</li>
</ul>

<p>For Students Who<strong> Do Not Require A Visa</strong> To Study In Germany (e.g. Because They Already Hold A Residency Permit In Germany Or Are EU Citizens):</p>

<ul>
	<li>winter Semester: 15 August Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15 February Of The Same Year In Which The Semester Starts</li>
</ul>",FALSE,,Buddy Programme | Welcome Event | Tutors,Computer Science,,sankt augustin,Bonn,15–20,2,7.59,sankt augustin,11
3799,Autonomous Systems (MSc),Hochschule Bonn-Rhein-Sieg,sankt augustin,English,4 Semesters,,"<p>There Are Two Semesters Per Year,<strong> Winter Semester</strong> (starts The First Week Of September) And <strong>summer Semester</strong> (starts The First Week Of March).</p>

<p>The Application Windows For Both Semesters Open The Year Before The Semester Starts: For The Winter Semester (WS), It Opens On 15 November, And For The Summer Semester (SS), It Opens On 15 May.</p>

<p>The Deadlines Are As Follows:</p>

<p>For International Students <strong>requiring A Visa</strong> To Study In Germany:</p>

<ul>
	<li>winter Semester: 15 January Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15&nbsp;July Of The Year Before The Semester Starts</li>
</ul>

<p>For Students Who<strong> Do Not Require A Visa</strong> To Study In Germany (e.g. Because They Already Hold A Residency Permit In Germany Or Are EU Citizens):</p>

<ul>
	<li>winter Semester: 15 August Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15 February Of The Same Year In Which The Semester Starts</li>
</ul>",FALSE,,Buddy Programme | Welcome Event | Tutors,Computer Science,,sankt augustin,Köln (Cologne),30–40,2,24.3,sankt augustin,11
3799,Autonomous Systems (MSc),Hochschule Bonn-Rhein-Sieg,sankt augustin,English,4 Semesters,,"<p>There Are Two Semesters Per Year,<strong> Winter Semester</strong> (starts The First Week Of September) And <strong>summer Semester</strong> (starts The First Week Of March).</p>

<p>The Application Windows For Both Semesters Open The Year Before The Semester Starts: For The Winter Semester (WS), It Opens On 15 November, And For The Summer Semester (SS), It Opens On 15 May.</p>

<p>The Deadlines Are As Follows:</p>

<p>For International Students <strong>requiring A Visa</strong> To Study In Germany:</p>

<ul>
	<li>winter Semester: 15 January Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15&nbsp;July Of The Year Before The Semester Starts</li>
</ul>

<p>For Students Who<strong> Do Not Require A Visa</strong> To Study In Germany (e.g. Because They Already Hold A Residency Permit In Germany Or Are EU Citizens):</p>

<ul>
	<li>winter Semester: 15 August Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15 February Of The Same Year In Which The Semester Starts</li>
</ul>",FALSE,,Buddy Programme | Welcome Event | Tutors,Computer Science,,sankt augustin,Wuppertal,60–70,1,54.38,sankt augustin,11
3799,Autonomous Systems (MSc),Hochschule Bonn-Rhein-Sieg,sankt augustin,English,4 Semesters,,"<p>There Are Two Semesters Per Year,<strong> Winter Semester</strong> (starts The First Week Of September) And <strong>summer Semester</strong> (starts The First Week Of March).</p>

<p>The Application Windows For Both Semesters Open The Year Before The Semester Starts: For The Winter Semester (WS), It Opens On 15 November, And For The Summer Semester (SS), It Opens On 15 May.</p>

<p>The Deadlines Are As Follows:</p>

<p>For International Students <strong>requiring A Visa</strong> To Study In Germany:</p>

<ul>
	<li>winter Semester: 15 January Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15&nbsp;July Of The Year Before The Semester Starts</li>
</ul>

<p>For Students Who<strong> Do Not Require A Visa</strong> To Study In Germany (e.g. Because They Already Hold A Residency Permit In Germany Or Are EU Citizens):</p>

<ul>
	<li>winter Semester: 15 August Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15 February Of The Same Year In Which The Semester Starts</li>
</ul>",FALSE,,Buddy Programme | Welcome Event | Tutors,Computer Science,,sankt augustin,Gummersbach,60–70,1,38.46,sankt augustin,11
3799,Autonomous Systems (MSc),Hochschule Bonn-Rhein-Sieg,sankt augustin,English,4 Semesters,,"<p>There Are Two Semesters Per Year,<strong> Winter Semester</strong> (starts The First Week Of September) And <strong>summer Semester</strong> (starts The First Week Of March).</p>

<p>The Application Windows For Both Semesters Open The Year Before The Semester Starts: For The Winter Semester (WS), It Opens On 15 November, And For The Summer Semester (SS), It Opens On 15 May.</p>

<p>The Deadlines Are As Follows:</p>

<p>For International Students <strong>requiring A Visa</strong> To Study In Germany:</p>

<ul>
	<li>winter Semester: 15 January Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15&nbsp;July Of The Year Before The Semester Starts</li>
</ul>

<p>For Students Who<strong> Do Not Require A Visa</strong> To Study In Germany (e.g. Because They Already Hold A Residency Permit In Germany Or Are EU Citizens):</p>

<ul>
	<li>winter Semester: 15 August Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15 February Of The Same Year In Which The Semester Starts</li>
</ul>",FALSE,,Buddy Programme | Welcome Event | Tutors,Computer Science,,sankt augustin,Koblenz,80–90,1,55.01,sankt augustin,11
3799,Autonomous Systems (MSc),Hochschule Bonn-Rhein-Sieg,sankt augustin,English,4 Semesters,,"<p>There Are Two Semesters Per Year,<strong> Winter Semester</strong> (starts The First Week Of September) And <strong>summer Semester</strong> (starts The First Week Of March).</p>

<p>The Application Windows For Both Semesters Open The Year Before The Semester Starts: For The Winter Semester (WS), It Opens On 15 November, And For The Summer Semester (SS), It Opens On 15 May.</p>

<p>The Deadlines Are As Follows:</p>

<p>For International Students <strong>requiring A Visa</strong> To Study In Germany:</p>

<ul>
	<li>winter Semester: 15 January Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15&nbsp;July Of The Year Before The Semester Starts</li>
</ul>

<p>For Students Who<strong> Do Not Require A Visa</strong> To Study In Germany (e.g. Because They Already Hold A Residency Permit In Germany Or Are EU Citizens):</p>

<ul>
	<li>winter Semester: 15 August Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15 February Of The Same Year In Which The Semester Starts</li>
</ul>",FALSE,,Buddy Programme | Welcome Event | Tutors,Computer Science,,sankt augustin,Düsseldorf,60–70,1,57.87,sankt augustin,11
3799,Autonomous Systems (MSc),Hochschule Bonn-Rhein-Sieg,sankt augustin,English,4 Semesters,,"<p>There Are Two Semesters Per Year,<strong> Winter Semester</strong> (starts The First Week Of September) And <strong>summer Semester</strong> (starts The First Week Of March).</p>

<p>The Application Windows For Both Semesters Open The Year Before The Semester Starts: For The Winter Semester (WS), It Opens On 15 November, And For The Summer Semester (SS), It Opens On 15 May.</p>

<p>The Deadlines Are As Follows:</p>

<p>For International Students <strong>requiring A Visa</strong> To Study In Germany:</p>

<ul>
	<li>winter Semester: 15 January Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15&nbsp;July Of The Year Before The Semester Starts</li>
</ul>

<p>For Students Who<strong> Do Not Require A Visa</strong> To Study In Germany (e.g. Because They Already Hold A Residency Permit In Germany Or Are EU Citizens):</p>

<ul>
	<li>winter Semester: 15 August Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15 February Of The Same Year In Which The Semester Starts</li>
</ul>",FALSE,,Buddy Programme | Welcome Event | Tutors,Computer Science,,sankt augustin,Rheinbach,50–60,1,23.78,sankt augustin,11
3799,Autonomous Systems (MSc),Hochschule Bonn-Rhein-Sieg,sankt augustin,English,4 Semesters,,"<p>There Are Two Semesters Per Year,<strong> Winter Semester</strong> (starts The First Week Of September) And <strong>summer Semester</strong> (starts The First Week Of March).</p>

<p>The Application Windows For Both Semesters Open The Year Before The Semester Starts: For The Winter Semester (WS), It Opens On 15 November, And For The Summer Semester (SS), It Opens On 15 May.</p>

<p>The Deadlines Are As Follows:</p>

<p>For International Students <strong>requiring A Visa</strong> To Study In Germany:</p>

<ul>
	<li>winter Semester: 15 January Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15&nbsp;July Of The Year Before The Semester Starts</li>
</ul>

<p>For Students Who<strong> Do Not Require A Visa</strong> To Study In Germany (e.g. Because They Already Hold A Residency Permit In Germany Or Are EU Citizens):</p>

<ul>
	<li>winter Semester: 15 August Of The Same Year In Which The Semester Starts</li>
	<li>summer Semester: 15 February Of The Same Year In Which The Semester Starts</li>
</ul>",FALSE,,Buddy Programme | Welcome Event | Tutors,Computer Science,,sankt augustin,Remagen,50–60,1,21.99,sankt augustin,11
7795,Applied IT Security,Ruhr-Universität Bochum,bochum,English,6 Semesters,Varied,"<p>None<br />
Recommended: Four Weeks Before The Start Of The Semester</p>",TRUE,Fully Online,Welcome Event | Tutors | Specialist Counselling,Computer Science,"4,9,10,13",bochum,Wuppertal,47–66,4,24.4,bochum,39
7795,Applied IT Security,Ruhr-Universität Bochum,bochum,English,6 Semesters,Varied,"<p>None<br />
Recommended: Four Weeks Before The Start Of The Semester</p>",TRUE,Fully Online,Welcome Event | Tutors | Specialist Counselling,Computer Science,"4,9,10,13",bochum,Kamp-Lintfort,73–95,1,46.71,bochum,39
7795,Applied IT Security,Ruhr-Universität Bochum,bochum,English,6 Semesters,Varied,"<p>None<br />
Recommended: Four Weeks Before The Start Of The Semester</p>",TRUE,Fully Online,Welcome Event | Tutors | Specialist Counselling,Computer Science,"4,9,10,13",bochum,Dortmund,10–15,4,17.43,bochum,39
7795,Applied IT Security,Ruhr-Universität Bochum,bochum,English,6 Semesters,Varied,"<p>None<br />
Recommended: Four Weeks Before The Start Of The Semester</p>",TRUE,Fully Online,Welcome Event | Tutors | Specialist Counselling,Computer Science,"4,9,10,13",bochum,Gummersbach,90–120,0.5,55.91,bochum,39
7795,Applied IT Security,Ruhr-Universität Bochum,bochum,English,6 Semesters,Varied,"<p>None<br />
Recommended: Four Weeks Before The Start Of The Semester</p>",TRUE,Fully Online,Welcome Event | Tutors | Specialist Counselling,Computer Science,"4,9,10,13",bochum,Duisburg,25–35,2,32.4,bochum,39
7795,Applied IT Security,Ruhr-Universität Bochum,bochum,English,6 Semesters,Varied,"<p>None<br />
Recommended: Four Weeks Before The Start Of The Semester</p>",TRUE,Fully Online,Welcome Event | Tutors | Specialist Counselling,Computer Science,"4,9,10,13",bochum,Düsseldorf,40–50,2,42.04,bochum,39
7795,Applied IT Security,Ruhr-Universität Bochum,bochum,English,6 Semesters,Varied,"<p>None<br />
Recommended: Four Weeks Before The Start Of The Semester</p>",TRUE,Fully Online,Welcome Event | Tutors | Specialist Counselling,Computer Science,"4,9,10,13",bochum,Essen,10–15,4,14.41,bochum,39
7795,Applied IT Security,Ruhr-Universität Bochum,bochum,English,6 Semesters,Varied,"<p>None<br />
Recommended: Four Weeks Before The Start Of The Semester</p>",TRUE,Fully Online,Welcome Event | Tutors | Specialist Counselling,Computer Science,"4,9,10,13",bochum,Witten,10–15,4,9.45,bochum,39
6119,Bioinformatics (MSc),University Of Tübingen,tübingen,English,4 Semesters,"1,500","<p>Non-EU Applicants: 15 July For The Following Winter Semester,&nbsp;15 January&nbsp;for The Following Summer Semester</p>

<p>EU Applicants: 15 September For The Following The Winter Semester, 15&nbsp;March For The Following&nbsp;summer Semester</p>",FALSE,,Welcome Event | Accompanying Programme,Computer Science,,tübingen,Stuttgart,42–59,3,30.18,tübingen,56
6119,Bioinformatics (MSc),University Of Tübingen,tübingen,English,4 Semesters,"1,500","<p>Non-EU Applicants: 15 July For The Following Winter Semester,&nbsp;15 January&nbsp;for The Following Summer Semester</p>

<p>EU Applicants: 15 September For The Following The Winter Semester, 15&nbsp;March For The Following&nbsp;summer Semester</p>",FALSE,,Welcome Event | Accompanying Programme,Computer Science,,tübingen,Nürtingen,30–40,2,23.99,tübingen,56
6119,Bioinformatics (MSc),University Of Tübingen,tübingen,English,4 Semesters,"1,500","<p>Non-EU Applicants: 15 July For The Following Winter Semester,&nbsp;15 January&nbsp;for The Following Summer Semester</p>

<p>EU Applicants: 15 September For The Following The Winter Semester, 15&nbsp;March For The Following&nbsp;summer Semester</p>",FALSE,,Welcome Event | Accompanying Programme,Computer Science,,tübingen,Reutlingen,10–15,4,12.08,tübingen,56
